Berryella wangjianweii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0
Bifidobacterium adolescentis,862918.0,14903.0,6960548.0,160898.0,2975.0,5667976.0,378.0,4665.0,267857.0,23684.0,2569.0,1218.0,0.0,874.0,209832.0,1893799.0,1864678.0,10476.0,468014.0,793191.0,26066.0,475.0,8336.0,4341502.0,15795.0
Bifidobacterium angulatum,355.0,18.0,1898.0,41.0,714.0,9229.0,15.0,0.0,313.0,575.0,0.0,0.0,0.0,0.0,313.0,316.0,1728.0,89.0,1104.0,757.0,217.0,0.0,113.0,5036.0,32.0
Bifidobacterium animalis,0.0,0.0,0.0,0.0,1404.0,3308.0,0.0,250.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,2533.0,0.0,853.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0
Bifidobacterium bifidum,121919.0,159.0,7331.0,220010.0,0.0,25617.0,0.0,765.0,394.0,89978.0,0.0,386.0,0.0,146790.0,332.0,160.0,726.0,192574.0,979.0,435.0,11600.0,0.0,328.0,1862.0,2554.0
Bifidobacterium breve,962.0,2756.0,12093.0,1777.0,6514.0,7994.0,579.0,780.0,1609.0,2794.0,396.0,2193.0,82.0,1359.0,14841.0,2902.0,7000.0,6634.0,3151.0,10106.0,8618.0,1002.0,2618.0,9992.0,1786.0
Bifidobacterium catenulatum,7664.0,10783.0,60643.0,42696.0,13313.0,10209.0,173.0,220.0,3562.0,76048.0,149.0,643.0,55.0,466.0,332412.0,3845.0,6299.0,25142.0,1070.0,3600.0,31713.0,534.0,160187.0,9245.0,16776.0
Bifidobacterium dentium,61.0,49.0,948.0,80.0,0.0,2141.0,33.0,0.0,60.0,97.0,0.0,197.0,0.0,0.0,103.0,672.0,19.0,51.0,100.0,0.0,4477.0,10.0,14.0,804.0,27.0
Bifidobacterium eulemuris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium imperatoris,0.0,0.0,52.0,0.0,276.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
Bifidobacterium longum,145567.0,507889.0,1625456.0,107746.0,1085800.0,83913.0,54035.0,453741.0,120269.0,318346.0,181225.0,568638.0,1686.0,1216.0,13564.0,637057.0,667381.0,427725.0,125123.0,883975.0,26245.0,234603.0,411928.0,593828.0,89463.0
Bifidobacterium pseudocatenulatum,1761.0,230719.0,1674543.0,249243.0,675514.0,23882.0,0.0,1106.0,57062.0,705017.0,78.0,267.0,0.0,21.0,148310.0,5260.0,5371.0,370571.0,22390.0,2033.0,726021.0,105.0,1678403.0,10490.0,669311.0
Bifidobacterium pseudolongum,22.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium pullorum,14.0,0.0,200.0,176.0,956.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2389.0,0.0,435.0,0.0,0.0
Bifidobacterium scardovii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,10.0,0.0,16.0,38.0,0.0,98.0,685.0,680.0,0.0,122.0,250.0,0.0,0.0,38.0,1594.0,0.0
Bifidobacterium subtile,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
Bifidobacterium thermophilum,144.0,547.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,2551.0,0.0,0.0,1199.0,0.0,0.0,242.0,0.0,0.0
Birpovirus hiberniae,0.0,0.0,0.0,0.0,537.0,0.0,131.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Birpovirus hominis,0.0,0.0,0.0,0.0,419.0,0.0,144.0,0.0,0.0,0.0,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blautia argi,1293.0,1429.0,15923.0,6744.0,3166.0,1862.0,2097.0,7792.0,1544.0,5969.0,3424.0,2818.0,24512.0,15048.0,1671.0,5716.0,6592.0,2094.0,3561.0,169958.0,1543.0,6437.0,225855.0,10783.0,94736.0
Blautia hansenii,2441.0,3854.0,20863.0,661.0,1433.0,1227.0,7182.0,2890.0,2410.0,1260.0,2938.0,1033.0,33017.0,3020.0,3124.0,3604.0,6085.0,6730.0,3095.0,7773.0,2424.0,2768.0,277354.0,2410.0,7688.0
Blautia liquoris,309.0,86.0,157.0,843.0,617.0,1646.0,395.0,307.0,367.0,171.0,300.0,241.0,191.0,259.0,886.0,93.0,346.0,228.0,188.0,115.0,146.0,239.0,301.0,195.0,29.0
Blautia massiliensis,151577.0,407662.0,3894685.0,65602.0,271206.0,158718.0,163175.0,1182995.0,261605.0,1161310.0,841795.0,0.0,0.0,475620.0,270469.0,113173.0,798284.0,182429.0,144613.0,0.0,214233.0,349276.0,609416.0,313255.0,1818877.0
Blautia obeum,252353.0,672377.0,86229.0,1483227.0,1432705.0,1087707.0,185599.0,225200.0,516529.0,581337.0,564250.0,712017.0,123315.0,110071.0,407981.0,1162197.0,2716917.0,856329.0,533651.0,56105.0,1065282.0,567614.0,403721.0,597585.0,198524.0
Blautia producta,743.0,5322.0,2058.0,17290.0,3888.0,3533.0,19717.0,28373.0,1248.0,1004.0,886.0,2001.0,2530.0,15162.0,3533.0,2050.0,2429.0,11996.0,3803.0,2091.0,2282.0,6444.0,1651.0,26740.0,148102.0
Blautia pseudococcoides,225.0,239.0,3051.0,750.0,818.0,817.0,865.0,1739.0,786.0,344.0,1611.0,1016.0,10662.0,1290.0,356.0,538.0,595.0,2500.0,520.0,740.0,692.0,1830.0,665.0,376.0,4211.0
Blautia sp. NBRC 113351,1057.0,762.0,6783.0,1189.0,19345.0,312.0,2643.0,23631.0,167.0,21035.0,15009.0,1186.0,59713.0,118895.0,382.0,8663.0,13191.0,5985.0,294.0,37355.0,554.0,8830.0,2165.0,3062.0,6908.0
Blautia sp. SC05B48,125396.0,239491.0,1163588.0,70188.0,311943.0,224200.0,102144.0,767346.0,156666.0,347952.0,627799.0,89067.0,181567.0,34509.0,247668.0,1568985.0,380863.0,203349.0,161492.0,31010.0,167265.0,252135.0,333292.0,697310.0,321412.0
Blautia wexlerae,1247015.0,1114160.0,5951750.0,7688085.0,3886350.0,1762541.0,4739117.0,5832179.0,2112182.0,7156899.0,1669324.0,7188273.0,4484038.0,7972724.0,595952.0,2600605.0,2178120.0,3273165.0,3009979.0,9214074.0,955197.0,931321.0,7233160.0,6448842.0,7448253.0
Blohavirus americanus,0.0,0.0,0.0,0.0,3538.0,0.0,526.0,0.0,0.0,0.0,4156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blohavirus faecalis,0.0,0.0,0.0,0.0,2322.0,0.0,1108.0,0.0,0.0,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brachyspira pilosicoli,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,40.0,0.0,0.0,0.0
Brevibacillus agri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevibacterium sp. BRM-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
Brevibacterium sp. CS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
Brochothrix thermosphacta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5671.0,0.0,0.0,0.0,0.0
Buchavirus coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchavirus faecalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchavirus hiberniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,162.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchavirus hominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchavirus intestinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.0,0.0,0.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchavirus oralis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchavirus splanchnicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulleidia sp. zg-1006,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0
Buorbuivirus hominis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
Burkholderia multivorans,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45.0,0.0,0.0
Butyricicoccus sp. GAM44,908.0,641.0,231.0,4359.0,490.0,2577.0,2121.0,71.0,2223.0,113.0,84.0,795.0,36.0,440.0,2251.0,1030.0,6765.0,177.0,823.0,350.0,22.0,22.0,5136.0,4126.0,267.0
Butyricimonas faecalis,407.0,429.0,2029.0,189.0,750.0,1725.0,293.0,1377.0,390.0,1601.0,90.0,2350.0,2687.0,413.0,1840.0,767.0,340.0,1714.0,1273.0,311.0,1056.0,972.0,452.0,554.0,13483.0
Butyricimonas virosa,8829.0,13512.0,0.0,33505.0,27.0,12170.0,27.0,63434.0,4081.0,22249.0,43.0,46554.0,80994.0,2014.0,19137.0,18.0,1188.0,79758.0,1260.0,1902.0,24280.0,4393.0,28833.0,7094.0,30111.0
Butyrivibrio crossotus,9384.0,23344.0,92.0,8974.0,12295.0,17084.0,5330.0,6849.0,18099.0,18802.0,3972.0,4760.0,890.0,7288.0,249953.0,4406.0,7434.0,12060.0,9192.0,18415.0,5052.0,18132.0,10602.0,13192.0,4005.0
Butyrivibrio fibrisolvens,39.0,116.0,58.0,88.0,501.0,144.0,145.0,165.0,46.0,100.0,67.0,35.0,830.0,98.0,100.0,23.0,110.0,74.0,92.0,133.0,96.0,83.0,99.0,114.0,41.0
Butyrivibrio hungatei,39.0,107.0,0.0,38.0,15.0,111.0,35.0,23.0,32.0,83.0,50.0,23.0,0.0,35.0,0.0,86.0,57.0,48.0,51.0,24.0,0.0,46.0,63.0,132.0,34.0
Butyrivibrio proteoclasticus,28.0,66.0,0.0,67.0,0.0,117.0,51.0,19.0,61.0,77.0,33.0,41.0,0.0,49.0,92.0,0.0,136.0,61.0,60.0,195.0,0.0,52.0,68.0,235.0,63.0
Campylobacter coli,3101.0,903.0,909.0,892.0,1900.0,6103.0,1503.0,8699.0,564.0,7184.0,11493.0,1164.0,16088.0,9139.0,212.0,32848.0,112.0,171474.0,205.0,5110.0,643.0,4326.0,3921.0,220.0,92.0
Campylobacter concisus,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,0.0,0.0,0.0,12.0,0.0
Campylobacter fetus,0.0,10.0,0.0,14.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacter hominis,11.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,49.0,0.0,10.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,14.0,0.0,0.0
Campylobacter jejuni,1933.0,13555.0,83.0,3691.0,8903.0,4360.0,17648.0,27614.0,4109.0,2559.0,47107.0,1166.0,6675.0,31001.0,571.0,9591.0,438.0,32280.0,6955.0,70793.0,5222.0,2222.0,4877.0,698.0,78086.0
Campylobacter lari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Campylobacter rectus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Campylobacter ureolyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0
Candidatus Methanomassiliicoccus intestinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Candidatus Nanosynbacter sp. HMT-352,53.0,40.0,132.0,166.0,100.0,76.0,44.0,155.0,56.0,213.0,50.0,82.0,52.0,460.0,473.0,280.0,329.0,108.0,143.0,851.0,762.0,422.0,531.0,52.0,190.0
Candidatus Paracaedibacter acanthamoebae,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canhaevirus faecalis,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
Canhaevirus hiberniae,388.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
Capnocytophaga sp. FDAARGOS_737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0
Caproicibacter fermentans,11.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,157.0,0.0,21.0,0.0,0.0,11.0,17.0,0.0,18.0,16.0,0.0,0.0,0.0
Caproicibacterium amylolyticum,23.0,0.0,0.0,0.0,47.0,15.0,370.0,0.0,20.0,136.0,89.0,23.0,100.0,35.0,35.0,12.0,0.0,32.0,14.0,0.0,52.0,26.0,0.0,237.0,0.0
Caproicibacterium lactatifermentans,24.0,0.0,0.0,0.0,60.0,199.0,19.0,0.0,0.0,0.0,0.0,31.0,50.0,0.0,29.0,344.0,14.0,0.0,38.0,0.0,47.0,103.0,0.0,0.0,44.0
Caproicibacterium sp. BJN0003,45.0,362.0,0.0,0.0,239.0,14.0,207.0,0.0,184.0,10.0,0.0,27.0,55.0,19.0,42.0,0.0,12.0,75.0,12.0,0.0,60.0,47.0,56.0,0.0,11.0
Caproiciproducens sp. NJN-50,0.0,0.0,0.0,0.0,43.0,15.0,13.0,0.0,0.0,0.0,39.0,0.0,24.0,0.0,19.0,11.0,0.0,23.0,19.0,0.0,55.0,19.0,0.0,0.0,0.0
Cardiobacterium hominis,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardiobacterium sp. Marseille-Q4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Carjivirus communis,0.0,3795.0,0.0,0.0,886.0,5040.0,0.0,13991.0,5404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44892.0,0.0,3269.0,26.0,0.0,0.0,0.0,22278.0,0.0
Carjivirus hominis,0.0,248.0,0.0,0.0,38.0,715.0,0.0,1214.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.0,0.0,497.0,0.0,0.0,0.0,0.0,1692.0,0.0
Carnobacterium divergens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,41.0,1375.0,0.0,0.0,0.0
Carnobacterium maltaromaticum,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15003.0,174.0,15.0,0.0,0.0
Catenibacterium mitsuokai,1094.0,322.0,1754.0,1657.0,1008.0,81782.0,611.0,1735.0,477.0,1580.0,297.0,19806.0,884.0,1634.0,551.0,844.0,4598.0,683.0,8285.0,1604.0,343.0,81566.0,1810.0,1248.0,443.0
Cellulosilyticum sp. WCF-2,0.0,49.0,16.0,31.0,0.0,0.0,24.0,25.0,0.0,47.0,0.0,0.0,174.0,0.0,14.0,0.0,0.0,31.0,0.0,37.0,0.0,0.0,0.0,25.0,0.0
Chitinophaga caeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Christensenella minuta,1748.0,223.0,138.0,5311.0,16651.0,2901.0,757.0,727.0,1245.0,1379.0,1193.0,38229.0,1715.0,1511.0,7211.0,418.0,1655.0,1999.0,3698.0,1696.0,2909.0,9907.0,1132.0,490.0,2043.0
Christensenella sp. Marseille-P3954,1221.0,304.0,0.0,560.0,16987.0,364.0,2422.0,388.0,839.0,44.0,5924.0,7743.0,17611.0,180.0,3230.0,337.0,136.0,2149.0,3714.0,504.0,6039.0,11341.0,6011.0,39.0,53.0
Citrobacter freundii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0
Citrobacter pasteurii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0
Citrobacter portucalensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0
Clavibacter michiganensis,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0
Cloacibacillus porcorum,22.0,16.0,0.0,0.0,171.0,104.0,47.0,41.0,36.0,11.0,0.0,179.0,155.0,0.0,42230.0,148.0,10.0,61.0,221.0,11.0,9528.0,3168.0,0.0,22.0,0.0
Clostridioides difficile,11660.0,24576.0,8877.0,19976.0,90448.0,24542.0,43558.0,61320.0,38613.0,36766.0,26633.0,26809.0,77768.0,23948.0,17708.0,14502.0,40330.0,28428.0,67048.0,11972.0,47518.0,44353.0,41476.0,127827.0,83272.0
Clostridioides sp. ES-W-0016-02,0.0,0.0,662.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium argentinense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
Clostridium baratii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,97.0,34.0,68.0,57.0,0.0,0.0,0.0
Clostridium beijerinckii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,1089.0,0.0,0.0,0.0,0.0
Clostridium bornimense,0.0,58.0,0.0,0.0,621.0,46.0,0.0,0.0,0.0,0.0,0.0,965.0,71.0,0.0,0.0,185.0,195.0,0.0,63.0,369.0,178.0,1494.0,0.0,0.0,0.0
Clostridium botulinum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,303.0,153.0,145.0,257.0,390.0,0.0,0.0,0.0
Clostridium butyricum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,108.0,1522.0,1281.0,0.0,0.0,0.0
Clostridium cadaveris,152.0,154.0,40.0,163.0,1905.0,2896.0,360.0,1658.0,616.0,372.0,103.0,3303.0,859.0,142.0,2599.0,198.0,50.0,115.0,4936.0,47.0,481.0,1459.0,40.0,437.0,544.0
Clostridium carboxidivorans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium chauvoei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,39.0,0.0,71.0,191.0,106.0,0.0,0.0,0.0
Clostridium cochlearium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
Clostridium gasigenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,42.0,57.0,50.0,0.0,0.0,0.0
Clostridium gelidum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,67.0,20.0,0.0,0.0,0.0
Clostridium intestinale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Clostridium isatidis,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,21.0,0.0,128.0,0.0,148.0,35.0,183.0,818.0,250.0,0.0,0.0,0.0
Clostridium kluyveri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium manihotivorum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0
Clostridium neonatale,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,45.0,0.0,0.0,19.0
Clostridium pasteurianum,0.0,0.0,0.0,11.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,12.0,0.0,168.0,11.0,131.0,0.0
Clostridium perfringens,901.0,136.0,13798.0,29.0,471.0,164.0,180.0,394.0,706.0,0.0,208.0,830.0,120.0,353.0,55.0,3951.0,937.0,3300.0,2508.0,6781.0,6093.0,8051.0,413.0,118.0,515.0
Clostridium saccharobutylicum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0
Clostridium saccharoperbutylacetonicum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,11.0,0.0
Clostridium septicum,23.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,503.0,0.0,139.0,0.0,773.0,279.0,659.0,0.0,0.0,28.0
Clostridium sp. BJN0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,26.0,35.0,0.0,0.0,0.0
Clostridium sp. C1,1629.0,1049.0,26.0,71.0,357.0,25.0,91.0,1527.0,0.0,0.0,42.0,3263.0,2690.0,1593.0,1096.0,783.0,379.0,536.0,143.0,405.0,552.0,167.0,2661.0,0.0,2837.0
Clostridium sp. LQ25,0.0,0.0,346.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
Clostridium sp. M62/1,14903.0,22358.0,1701.0,9523.0,32332.0,18621.0,66111.0,53606.0,28357.0,16543.0,92152.0,56309.0,34749.0,21576.0,17274.0,4844.0,42040.0,28417.0,15787.0,15484.0,28848.0,18555.0,20654.0,18197.0,89005.0
Clostridium sp. MD294,20.0,1192.0,0.0,12.0,37.0,24.0,82.0,23.0,97.0,0.0,17.0,158.0,45.0,30.0,75.0,203.0,21.0,48.0,31.0,0.0,0.0,26.0,39.0,0.0,13.0
Clostridium sp. SY8519,2061.0,1334.0,64.0,3068.0,2011.0,5947.0,1025.0,6217.0,1416.0,2379.0,2859.0,1015.0,1310.0,768.0,1171.0,475.0,7136.0,1060.0,2644.0,4609.0,1824.0,2142.0,4852.0,12864.0,776.0
